stem	name	acc	category	gene_name	source	hmm_file	nseq	cutoff	added_date	status
As_oxidase_aioB_1	As_oxidase_aioB_1		metal_resistance-arsenic	Arsenite oxidase subunit AioB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioB_1.hmm	8	0.0	2026-04-21	active
As_oxidase_aioB_2	As_oxidase_aioB_2		metal_resistance-arsenic	Arsenite oxidase subunit AioB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioB_2.hmm	11	0.0	2026-04-21	active
As_oxidase_aioB_3	As_oxidase_aioB_3		metal_resistance-arsenic	Arsenite oxidase subunit AioB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioB_3.hmm	2	0.0	2026-04-21	active
As_oxidase_aioB_4	As_oxidase_aioB_4		metal_resistance-arsenic	Arsenite oxidase subunit AioB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioB_4.hmm	4	0.0	2026-04-21	active
As_pump_1	As_pump_1		metal_resistance-arsenic	Arsenical pump membrane protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_1.hmm	140	0.0	2026-04-21	active
As_pump_2	As_pump_2		metal_resistance-arsenic	Arsenical pump membrane protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_2.hmm	15	0.0	2026-04-21	active
As_pump_3	As_pump_3		metal_resistance-arsenic	Arsenical pump membrane protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_3.hmm	22	0.0	2026-04-21	active
As_pump_4	As_pump_4		metal_resistance-arsenic	Arsenical pump membrane protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_4.hmm	55	0.0	2026-04-21	active
As_pump_5	As_pump_5		metal_resistance-arsenic	Arsenical pump-driving ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_5.hmm	48	0.0	2026-04-21	active
As_pump_6	As_pump_6		metal_resistance-arsenic	Arsenical pump-driving ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_6.hmm	25	0.0	2026-04-21	active
As_pump_7	As_pump_7		metal_resistance-arsenic	Arsenical pump-driving ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_7.hmm	2	0.0	2026-04-21	active
As_pump_8	As_pump_8		metal_resistance-arsenic	Arsenical pump-driving ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_pump_8.hmm	25	0.0	2026-04-21	active
As_reductase_1	As_reductase_1		metal_resistance-arsenic	Arsenate reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_reductase_1.hmm	60	0.0	2026-04-21	active
As_reductase_2	As_reductase_2		metal_resistance-arsenic	Arsenate reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_reductase_2.hmm	128	0.0	2026-04-21	active
As_reductase_3	As_reductase_3		metal_resistance-arsenic	Arsenate reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_reductase_3.hmm	24	0.0	2026-04-21	active
As_reductase_4	As_reductase_4		metal_resistance-arsenic	Arsenate reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_reductase_4.hmm	22	0.0	2026-04-21	active
As_reductase_5	As_reductase_5		metal_resistance-arsenic	Arsenate reductase 1	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_reductase_5.hmm	84	0.0	2026-04-21	active
As_res_Acr3_1	As_res_Acr3_1		metal_resistance-arsenic	Arsenical-resistance protein Acr3	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_res_Acr3_1.hmm	24	0.0	2026-04-21	active
As_res_arsB_1	As_res_arsB_1		metal_resistance-arsenic	Arsenite resistance protein ArsB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_res_arsB_1.hmm	40	0.0	2026-04-21	active
As_res_arsB_2	As_res_arsB_2		metal_resistance-arsenic	Arsenite resistance protein ArsB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_res_arsB_2.hmm	27	0.0	2026-04-21	active
Cr_protein_chrB_1	Cr_protein_chrB_1		metal_resistance-chromium	Protein ChrB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_protein_chrB_1.hmm	3	0.0	2026-04-21	active
Cr_transport_1	Cr_transport_1		metal_resistance-chromium	Chromate transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_transport_1.hmm	25	0.0	2026-04-21	active
Cr_transport_2	Cr_transport_2		metal_resistance-chromium	Probable chromate transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_transport_2.hmm	6	0.0	2026-04-21	active
Cr_transport_3	Cr_transport_3		metal_resistance-chromium	Chromate transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_transport_3.hmm	5	0.0	2026-04-21	active
Cr_transport_4	Cr_transport_4		metal_resistance-chromium	Chromate transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_transport_4.hmm	8	0.0	2026-04-21	active
Cr_transport_5	Cr_transport_5		metal_resistance-chromium	Chromate transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cr_transport_5.hmm	24	0.0	2026-04-21	active
Cd_ATPase_1	Cd_ATPase_1		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_1.hmm	50	0.0	2026-04-21	active
Cd_ATPase_10	Cd_ATPase_10		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_10.hmm	26	0.0	2026-04-21	active
Cd_ATPase_2	Cd_ATPase_2		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_2.hmm	6	0.0	2026-04-21	active
Cd_ATPase_3	Cd_ATPase_3		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_3.hmm	2	0.0	2026-04-21	active
Cd_ATPase_4	Cd_ATPase_4		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_4.hmm	5	0.0	2026-04-21	active
Cd_ATPase_5	Cd_ATPase_5		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_5.hmm	8	0.0	2026-04-21	active
Cd_ATPase_6	Cd_ATPase_6		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_6.hmm	6	0.0	2026-04-21	active
Cd_ATPase_7	Cd_ATPase_7		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_7.hmm	6	0.0	2026-04-21	active
Cd_ATPase_8	Cd_ATPase_8		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_8.hmm	25	0.0	2026-04-21	active
Cd_ATPase_9	Cd_ATPase_9		metal_resistance-cobalt_zinc_cadmium	Probable cadmium-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_ATPase_9.hmm	28	0.0	2026-04-21	active
Cd_protein_ygiW_1	Cd_protein_ygiW_1		metal_resistance-cobalt_zinc_cadmium	Protein YgiW	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cd_protein_ygiW_1.hmm	25	0.0	2026-04-21	active
Co_methylmutase_1	Co_methylmutase_1		metal_resistance-cobalt_zinc_cadmium	Cobalt-precorrin-8 methylmutase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Co_methylmutase_1.hmm	4	0.0	2026-04-21	active
Co_transport_nhlF_1	Co_transport_nhlF_1		metal_resistance-cobalt_zinc_cadmium	Cobalt transport protein NhlF	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Co_transport_nhlF_1.hmm	15	0.0	2026-04-21	active
Zn_ATPase_1	Zn_ATPase_1		metal_resistance-cobalt_zinc_cadmium	Zinc-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_ATPase_1.hmm	3	0.0	2026-04-21	active
Zn_ATPase_2	Zn_ATPase_2		metal_resistance-cobalt_zinc_cadmium	Zinc-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_ATPase_2.hmm	2	0.0	2026-04-21	active
Zn_binding_troA_1	Zn_binding_troA_1		metal_resistance-cobalt_zinc_cadmium	Zinc-binding protein TroA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_binding_troA_1.hmm	12	0.0	2026-04-21	active
Zn_import_znuC_1	Zn_import_znuC_1		metal_resistance-cobalt_zinc_cadmium	Zinc import ATP-binding protein ZnuC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_import_znuC_1.hmm	127	0.0	2026-04-21	active
Zn_transport_gufA_1	Zn_transport_gufA_1		metal_resistance-cobalt_zinc_cadmium	Zinc transporter GufA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_gufA_1.hmm	13	0.0	2026-04-21	active
Zn_transport_troB_1	Zn_transport_troB_1		metal_resistance-cobalt_zinc_cadmium	Zinc transport system ATP-binding protein TroB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_troB_1.hmm	8	0.0	2026-04-21	active
Zn_transport_troC_1	Zn_transport_troC_1		metal_resistance-cobalt_zinc_cadmium	Zinc transport system membrane protein TroC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_troC_1.hmm	7	0.0	2026-04-21	active
Zn_transport_troD_1	Zn_transport_troD_1		metal_resistance-cobalt_zinc_cadmium	Zinc transport system membrane protein TroD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_troD_1.hmm	13	0.0	2026-04-21	active
Zn_transport_zitB_1	Zn_transport_zitB_1		metal_resistance-cobalt_zinc_cadmium	Zinc transporter ZitB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_zitB_1.hmm	101	0.0	2026-04-21	active
Zn_transport_zupT_1	Zn_transport_zupT_1		metal_resistance-cobalt_zinc_cadmium	Zinc transporter ZupT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_transport_zupT_1.hmm	195	0.0	2026-04-21	active
Zn_uptake_znuA_1	Zn_uptake_znuA_1		metal_resistance-cobalt_zinc_cadmium	High-affinity zinc uptake system protein ZnuA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_uptake_znuA_1.hmm	25	0.0	2026-04-21	active
Zn_uptake_znuB_1	Zn_uptake_znuB_1		metal_resistance-cobalt_zinc_cadmium	High-affinity zinc uptake system membrane protein ZnuB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_uptake_znuB_1.hmm	25	0.0	2026-04-21	active
Zn_uptake_znuB_2	Zn_uptake_znuB_2		metal_resistance-cobalt_zinc_cadmium	High-affinity zinc uptake system membrane protein ZnuB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_uptake_znuB_2.hmm	25	0.0	2026-04-21	active
Zn_uptake_znuC_1	Zn_uptake_znuC_1		metal_resistance-cobalt_zinc_cadmium	High-affinity zinc uptake system ATP-binding protein ZnuC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Zn_uptake_znuC_1.hmm	25	0.0	2026-04-21	active
Cu_ATPase_1	Cu_ATPase_1		metal_resistance-copper	Probable copper-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_1.hmm	5	0.0	2026-04-21	active
Cu_ATPase_2	Cu_ATPase_2		metal_resistance-copper	Probable copper-exporting P-type ATPase V	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_2.hmm	25	0.0	2026-04-21	active
Cu_ATPase_3	Cu_ATPase_3		metal_resistance-copper	Probable copper-exporting P-type ATPase V	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_3.hmm	2	0.0	2026-04-21	active
Cu_ATPase_4	Cu_ATPase_4		metal_resistance-copper	Probable copper-importing P-type ATPase A	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_4.hmm	28	0.0	2026-04-21	active
Cu_ATPase_5	Cu_ATPase_5		metal_resistance-copper	Probable copper-transporting ATPase HMA5	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_5.hmm	9	0.0	2026-04-21	active
Cu_ATPase_pacS_1	Cu_ATPase_pacS_1		metal_resistance-copper	Probable copper-transporting ATPase PacS	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_pacS_1.hmm	6	0.0	2026-04-21	active
Cu_ATPase_pacS_2	Cu_ATPase_pacS_2		metal_resistance-copper	Probable copper-transporting ATPase PacS	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_ATPase_pacS_2.hmm	7	0.0	2026-04-21	active
Cu_COP_associated_1	Cu_COP_associated_1		metal_resistance-copper	COP-associated protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_COP_associated_1.hmm	3	0.0	2026-04-21	active
Cu_COP_associated_2	Cu_COP_associated_2		metal_resistance-copper	COP-associated protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_COP_associated_2.hmm	72	0.0	2026-04-21	active
Cu_PF03932_cutC_1	Cu_PF03932_cutC_1		metal_resistance-copper	PF03932 family protein CutC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_PF03932_cutC_1.hmm	242	0.0	2026-04-21	active
Cu_binding_pcoE_1	Cu_binding_pcoE_1		metal_resistance-copper	Probable copper-binding protein PcoE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_binding_pcoE_1.hmm	14	0.0	2026-04-21	active
Cu_chaperone_copZ_1	Cu_chaperone_copZ_1		metal_resistance-copper	Copper chaperone CopZ	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_chaperone_copZ_1.hmm	25	0.0	2026-04-21	active
Cu_chaperone_copZ_2	Cu_chaperone_copZ_2		metal_resistance-copper	Copper chaperone CopZ	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_chaperone_copZ_2.hmm	9	0.0	2026-04-21	active
Cu_oxidase_cueO_1	Cu_oxidase_cueO_1		metal_resistance-copper	Multicopper oxidase CueO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_oxidase_cueO_1.hmm	76	0.0	2026-04-21	active
Cu_oxidase_cueO_2	Cu_oxidase_cueO_2		metal_resistance-copper	Multicopper oxidase CueO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_oxidase_cueO_2.hmm	43	0.0	2026-04-21	active
Cu_oxidase_mco_1	Cu_oxidase_mco_1		metal_resistance-copper	Multicopper oxidase mco	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_oxidase_mco_1.hmm	51	0.0	2026-04-21	active
Cu_oxidase_mmcO_1	Cu_oxidase_mmcO_1		metal_resistance-copper	Multicopper oxidase MmcO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_oxidase_mmcO_1.hmm	25	0.0	2026-04-21	active
Cu_oxidase_mmcO_2	Cu_oxidase_mmcO_2		metal_resistance-copper	Multicopper oxidase MmcO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_oxidase_mmcO_2.hmm	5	0.0	2026-04-21	active
Cu_resistance_A_1	Cu_resistance_A_1		metal_resistance-copper	Copper resistance protein A	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_A_1.hmm	36	0.0	2026-04-21	active
Cu_resistance_A_2	Cu_resistance_A_2		metal_resistance-copper	Copper resistance protein A	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_A_2.hmm	25	0.0	2026-04-21	active
Cu_resistance_A_3	Cu_resistance_A_3		metal_resistance-copper	Copper resistance protein A	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_A_3.hmm	25	0.0	2026-04-21	active
Cu_resistance_A_4	Cu_resistance_A_4		metal_resistance-copper	Copper resistance protein A	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_A_4.hmm	52	0.0	2026-04-21	active
Cu_resistance_B_1	Cu_resistance_B_1		metal_resistance-copper	Copper resistance protein B	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_B_1.hmm	29	0.0	2026-04-21	active
Cu_resistance_B_2	Cu_resistance_B_2		metal_resistance-copper	Copper resistance protein B	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_B_2.hmm	6	0.0	2026-04-21	active
Cu_resistance_B_3	Cu_resistance_B_3		metal_resistance-copper	Copper resistance protein B	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_B_3.hmm	25	0.0	2026-04-21	active
Cu_resistance_C_1	Cu_resistance_C_1		metal_resistance-copper	Copper resistance protein C	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_C_1.hmm	25	0.0	2026-04-21	active
Cu_resistance_C_2	Cu_resistance_C_2		metal_resistance-copper	Copper resistance protein C	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_C_2.hmm	28	0.0	2026-04-21	active
Cu_resistance_C_3	Cu_resistance_C_3		metal_resistance-copper	Copper resistance protein C	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_C_3.hmm	25	0.0	2026-04-21	active
Cu_resistance_C_4	Cu_resistance_C_4		metal_resistance-copper	Copper resistance protein C	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_C_4.hmm	25	0.0	2026-04-21	active
Cu_resistance_D_1	Cu_resistance_D_1		metal_resistance-copper	Copper resistance protein D	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_D_1.hmm	25	0.0	2026-04-21	active
Cu_resistance_D_2	Cu_resistance_D_2		metal_resistance-copper	Copper resistance protein D	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_D_2.hmm	25	0.0	2026-04-21	active
Cu_resistance_D_3	Cu_resistance_D_3		metal_resistance-copper	Copper resistance protein D	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_D_3.hmm	25	0.0	2026-04-21	active
Cu_resistance_K_1	Cu_resistance_K_1		metal_resistance-copper	Copper resistance protein K	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_resistance_K_1.hmm	5	0.0	2026-04-21	active
Cu_transport_ATPase_1	Cu_transport_ATPase_1		metal_resistance-copper	Copper-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_1.hmm	29	0.0	2026-04-21	active
Cu_transport_ATPase_10	Cu_transport_ATPase_10		metal_resistance-copper	Copper-transporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_10.hmm	28	0.0	2026-04-21	active
Cu_transport_ATPase_11	Cu_transport_ATPase_11		metal_resistance-copper	Copper-transporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_11.hmm	25	0.0	2026-04-21	active
Cu_transport_ATPase_2	Cu_transport_ATPase_2		metal_resistance-copper	Copper-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_2.hmm	149	0.0	2026-04-21	active
Cu_transport_ATPase_3	Cu_transport_ATPase_3		metal_resistance-copper	Copper-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_3.hmm	17	0.0	2026-04-21	active
Cu_transport_ATPase_4	Cu_transport_ATPase_4		metal_resistance-copper	Copper-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_4.hmm	25	0.0	2026-04-21	active
Cu_transport_ATPase_5	Cu_transport_ATPase_5		metal_resistance-copper	Copper-exporting P-type ATPase B	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_5.hmm	25	0.0	2026-04-21	active
Cu_transport_ATPase_6	Cu_transport_ATPase_6		metal_resistance-copper	Copper-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_6.hmm	17	0.0	2026-04-21	active
Cu_transport_ATPase_7	Cu_transport_ATPase_7		metal_resistance-copper	Copper-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_7.hmm	136	0.0	2026-04-21	active
Cu_transport_ATPase_8	Cu_transport_ATPase_8		metal_resistance-copper	Copper-transporting ATPase 2	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_8.hmm	25	0.0	2026-04-21	active
Cu_transport_ATPase_9	Cu_transport_ATPase_9		metal_resistance-copper	Copper-transporting ATPase RAN1	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ATPase_9.hmm	10	0.0	2026-04-21	active
Cu_transport_mctB_1	Cu_transport_mctB_1		metal_resistance-copper	Copper transporter MctB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_mctB_1.hmm	30	0.0	2026-04-21	active
Cu_transport_ycnJ_1	Cu_transport_ycnJ_1		metal_resistance-copper	Copper transport protein YcnJ	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ycnJ_1.hmm	25	0.0	2026-04-21	active
Cu_transport_ycnJ_2	Cu_transport_ycnJ_2		metal_resistance-copper	Copper transport protein YcnJ	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cu_transport_ycnJ_2.hmm	25	0.0	2026-04-21	active
Mg_transport_ATPase_1	Mg_transport_ATPase_1		metal_resistance-magnesium	Magnesium-transporting ATPase, P-type 1	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mg_transport_ATPase_1.hmm	52	0.0	2026-04-21	active
Mg_transport_corA_1	Mg_transport_corA_1		metal_resistance-magnesium	Magnesium transport protein CorA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mg_transport_corA_1.hmm	52	0.0	2026-04-21	active
Mn_binding_mntA_1	Mn_binding_mntA_1		metal_resistance-manganese	Manganese-binding lipoprotein MntA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mn_binding_mntA_1.hmm	25	0.0	2026-04-21	active
Mn_transport_ATPase_1	Mn_transport_ATPase_1		metal_resistance-manganese	Manganese-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mn_transport_ATPase_1.hmm	69	0.0	2026-04-21	active
Hg_merE_1	Hg_merE_1		metal_resistance-mercury	Broad mercury transporter MerE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_merE_1.hmm	2	0.0	2026-04-21	active
Hg_reductase_1	Hg_reductase_1		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_1.hmm	80	0.0	2026-04-21	active
Hg_reductase_10	Hg_reductase_10		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_10.hmm	23	0.0	2026-04-21	active
Hg_reductase_11	Hg_reductase_11		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_11.hmm	13	0.0	2026-04-21	active
Hg_reductase_12	Hg_reductase_12		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_12.hmm	23	0.0	2026-04-21	active
Hg_reductase_2	Hg_reductase_2		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_2.hmm	25	0.0	2026-04-21	active
Hg_reductase_3	Hg_reductase_3		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_3.hmm	22	0.0	2026-04-21	active
Hg_reductase_4	Hg_reductase_4		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_4.hmm	30	0.0	2026-04-21	active
Hg_reductase_5	Hg_reductase_5		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_5.hmm	25	0.0	2026-04-21	active
Hg_reductase_6	Hg_reductase_6		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_6.hmm	13	0.0	2026-04-21	active
Hg_reductase_7	Hg_reductase_7		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_7.hmm	5	0.0	2026-04-21	active
Hg_reductase_8	Hg_reductase_8		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_8.hmm	12	0.0	2026-04-21	active
Hg_reductase_9	Hg_reductase_9		metal_resistance-mercury	Mercuric reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_reductase_9.hmm	25	0.0	2026-04-21	active
Hg_transport_1	Hg_transport_1		metal_resistance-mercury	Mercuric transport protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_1.hmm	19	0.0	2026-04-21	active
Hg_transport_merC_1	Hg_transport_merC_1		metal_resistance-mercury	Mercuric transport protein MerC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merC_1.hmm	4	0.0	2026-04-21	active
Hg_transport_merC_2	Hg_transport_merC_2		metal_resistance-mercury	Mercuric transport protein MerC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merC_2.hmm	3	0.0	2026-04-21	active
